item_id,comet_score,status
pt::B0009XQPK2,0.8301,PASS
pt::B001H3KJNC,0.8533,PASS
pt::B0029U0WWU,0.8534,PASS
pt::B00427Z7OG,0.8614,PASS
pt::B004BFC260,0.8316,PASS
pt::B004P616OY,0.8498,PASS
pt::B004X4DRZO,0.7633,PASS
pt::B006889MIO,0.8647,PASS
pt::B00803WNOK,0.8843,PASS
pt::B009A1785K,0.8644,PASS
pt::B000TD6RDC,0.8275,PASS
pt::B001GNC7RE,0.8426,PASS
pt::B001U3YK48,0.8675,PASS
pt::B0054EFKHA,0.8395,PASS
pt::B007FZN53W,0.8608,PASS
pt::B008OQLM18,0.8650,PASS
pt::B009DXVUGS,0.8779,PASS
pt::B003NVMHM2,0.8652,PASS
pt::B003WIRFDW,0.8569,PASS
pt::B004NZBAF2,0.8511,PASS
pt::B004O9A8FU,0.8525,PASS
pt::B004PYEBY8,0.8809,PASS
pt::B00003CWDQ,0.8004,PASS
pt::B000EXP7Q0,0.8238,PASS
pt::B000P8X65S,0.8262,PASS
pt::B000UZVPOA,0.8417,PASS
pt::B000UZXT4E,0.8521,PASS
pt::B000VKCIJU,0.7997,PASS
pt::B001CHTJ8O,0.8295,PASS
pt::B002AULMFA,0.7412,PASS
pt::B003AMGHLQ,0.8123,PASS
pt::B003DSQMQC,0.8663,PASS
pt::B003DV71DW,0.8473,PASS
pt::B003KQMBU8,0.8652,PASS
pt::B003WD2SLQ,0.8182,PASS
pt::B004AA4E8K,0.8136,PASS
pt::B004FDZ3ZU,0.7505,PASS
pt::B004VFGJQ4,0.8580,PASS
pt::B0058W5RC6,0.8045,PASS
pt::B005OFK89E,0.8623,PASS
pt::B007BYLMB4,0.8040,PASS
pt::B007JPCL88,0.8749,PASS
pt::B007OWQGTG,0.7501,PASS
pt::B000HWS0OY,0.8441,PASS
pt::B000LB41BM,0.8622,PASS
pt::B0015G58WS,0.8400,PASS
pt::B001U3Y5T8,0.8781,PASS
pt::B0000AERK6,0.8050,PASS
pt::B000RQ9TVI,0.8343,PASS
pt::B000TDEM5C,0.8450,PASS
pt::B000WXAX6G,0.7366,PASS
pt::B00108UNDK,0.7827,PASS
pt::B00276D13I,0.8675,PASS
pt::B0035ER1I2,0.8690,PASS
pt::B0036WT3PW,0.8638,PASS
pt::B003JTGMKQ,0.8658,PASS
pt::B004N85YDI,0.8646,PASS
pt::B0051UY168,0.8424,PASS
pt::B0056GJLJY,0.8673,PASS
pt::B006TZGCDE,0.8836,PASS
pt::B007TMYTK4,0.8302,PASS
pt::B007V5CD0W,0.8586,PASS
pt::B008CG12WE,0.8676,PASS
pt::B000BBE9DM,0.8678,PASS
pt::B000O5TH14,0.8484,PASS
pt::B001GGK8OA,0.6266,RETRY
pt::B001TOD5AS,0.8328,PASS
pt::B002V1APJ2,0.8713,PASS
pt::B006FTDP3O,0.8453,PASS
pt::B008EPJZC2,0.8392,PASS
pt::B0093W2W7U,0.7388,PASS
pt::B0097JLQVC,0.7846,PASS
pt::B0007LBPBA,0.7275,PASS
pt::B00139XOCI,0.7155,PASS
pt::B001NDYTKA,0.7575,PASS
pt::B001P7CAZ0,0.8218,PASS
pt::B001T9AGLE,0.6685,RETRY
pt::B002IFPY2O,0.7600,PASS
pt::B00305E3T6,0.7968,PASS
pt::B0036NSF7I,0.8433,PASS
pt::B004AZ38Z0,0.8199,PASS
pt::B004KDVNZO,0.8777,PASS
pt::B004LOFJPW,0.8585,PASS
pt::B0081TSZ18,0.7948,PASS
pt::B000063S4I,0.8098,PASS
pt::B0001G6UBG,0.8774,PASS
pt::B0007WTHLY,0.8648,PASS
pt::B002HEWA1E,0.8812,PASS
pt::B0042X8NT6,0.8827,PASS
pt::B004A91D94,0.8590,PASS
pt::B006P18W58,0.8467,PASS
pt::B00006HOL6,0.8528,PASS
pt::B0000AB4NV,0.7629,PASS
pt::B0000BZLK9,0.7774,PASS
pt::B0000XK46M,0.8863,PASS
pt::B0001TSSNQ,0.8254,PASS
pt::B0007WQ5NM,0.7679,PASS
pt::B000C0QGB0,0.8359,PASS
pt::B000FW60FW,0.8593,PASS
pt::B000N7KTBU,0.8122,PASS
pt::B000P6K450,0.8780,PASS
pt::B000WDSFPM,0.8689,PASS
pt::B000YZGCIU,0.8705,PASS
pt::B0017JA59E,0.8382,PASS
pt::B001H98V90,0.6820,RETRY
pt::B001KZTSOI,0.7827,PASS
pt::B001PNJM8C,0.8435,PASS
pt::B001V2PGX2,0.8348,PASS
pt::B001XCWLQK,0.7964,PASS
pt::B0022Q02B2,0.8257,PASS
pt::B0029N19KQ,0.8652,PASS
pt::B002U03KQO,0.6858,RETRY
pt::B002XQ3C0E,0.7631,PASS
pt::B0031R2WQO,0.8521,PASS
pt::B0035HKA46,0.7995,PASS
pt::B00367AJ0U,0.8719,PASS
pt::B003CYL50A,0.8201,PASS
pt::B003D5MZUW,0.7388,PASS
pt::B00407JUKA,0.8199,PASS
pt::B0044EFJ9K,0.8186,PASS
pt::B0044EH2VI,0.8472,PASS
pt::B00454YCWY,0.8620,PASS
pt::B004G8CBFY,0.8133,PASS
pt::B004H4H1CU,0.8438,PASS
pt::B004ICOA0C,0.7483,PASS
pt::B004QVH1N8,0.7960,PASS
pt::B0059H616G,0.8249,PASS
pt::B005GXUMP4,0.7237,PASS
pt::B0075AKKEE,0.6206,RETRY
pt::B00007L6I5,0.8428,PASS
pt::B00020M1U0,0.8600,PASS
pt::B0007N55L4,0.8729,PASS
pt::B000E1FYS8,0.8085,PASS
pt::B000GFJMS0,0.8010,PASS
pt::B000O3OEGE,0.8689,PASS
pt::B000V06UHQ,0.7290,PASS
pt::B0012XZAXG,0.8816,PASS
pt::B0014TXMOC,0.7921,PASS
pt::B001AJHQD4,0.6518,RETRY
pt::B001HQ9A7A,0.7617,PASS
pt::B0039XQQXA,0.8670,PASS
pt::B003B4VLJQ,0.8323,PASS
pt::B003HC85D2,0.7492,PASS
pt::B003YNQ6DK,0.7493,PASS
pt::B003ZDEHXA,0.8250,PASS
pt::B004J57R0I,0.8556,PASS
pt::B004PFI2Z6,0.8019,PASS
pt::B005039I0K,0.8240,PASS
pt::B005LHN2UC,0.8744,PASS
pt::B005LSOPN4,0.8429,PASS
pt::B007BPQJSY,0.7627,PASS
pt::B0083JE5Q0,0.8262,PASS
pt::B009LENJ90,0.8551,PASS
pt::B002EVPBH0,0.8451,PASS
pt::B00004Z0BO,0.8744,PASS
pt::B00007LTB6,0.8367,PASS
pt::B00008VSLB,0.8178,PASS
pt::B0000AZJVP,0.8702,PASS
pt::B00067KZBQ,0.8832,PASS
pt::B000L9N2VO,0.8473,PASS
pt::B00142HLV4,0.8848,PASS
pt::B003VNKKRG,0.8431,PASS
pt::B004JU0E3A,0.8780,PASS
pt::B00006686A,0.8762,PASS
pt::B000A4AWE0,0.8684,PASS
pt::B000A4AWEK,0.8512,PASS
pt::B000FAQ6S0,0.8740,PASS
pt::B000I5JHB0,0.7739,PASS
pt::B000NDZ0O0,0.8554,PASS
pt::B000VM16UU,0.8268,PASS
pt::B000X8AK8Q,0.8557,PASS
pt::B00126V3EI,0.8271,PASS
pt::B003283M6Q,0.8410,PASS
pt::B005FXYJZY,0.7869,PASS
pt::B00005RI9I,0.8745,PASS
pt::B000069E2V,0.8495,PASS
pt::B0001EMLXE,0.8555,PASS
pt::B0009VKJH4,0.8728,PASS
pt::B000EMU4HS,0.8791,PASS
pt::B000JDHS5I,0.8396,PASS
pt::B000X18Y7C,0.8645,PASS
pt::B00171MWUM,0.8298,PASS
pt::B00267S7UK,0.8316,PASS
pt::B003JV3XZ6,0.7282,PASS
pt::B0007UVYOY,0.6556,RETRY
pt::B000EP4TWQ,0.8823,PASS
pt::B000OU8224,0.8535,PASS
pt::B00142MUDI,0.8746,PASS
pt::B001T6O0ZK,0.8819,PASS
pt::B0021L9BMO,0.8670,PASS
pt::B0021L9BPG,0.8682,PASS
pt::B0038W0IZO,0.8718,PASS
pt::B003ZYF3MI,0.8722,PASS
pt::B004ZZOMZ0,0.8245,PASS
pt::B008OCF8BM,0.8342,PASS
pt::B008S94NTE,0.8562,PASS
pt::B007FPIRSU,0.8680,PASS
pt::B00004YNWQ,0.8614,PASS
pt::B00005B9AC,0.8774,PASS
pt::B00005KK2Q,0.8444,PASS
pt::B00005M011,0.8749,PASS
pt::B00005MIUN,0.8781,PASS
pt::B00005N5XO,0.8695,PASS
pt::B00005T3DP,0.8669,PASS
pt::B0000635UX,0.8889,PASS
pt::B000065V15,0.8712,PASS
pt::B000067BEG,0.8834,PASS
pt::B0000696HN,0.8577,PASS
pt::B00006F2MW,0.8835,PASS
pt::B0015DMV80,0.8687,PASS
pt::B0017XEIJS,0.8585,PASS
pt::B001FSLYLU,0.8638,PASS
pt::B001IB2120,0.7662,PASS
pt::B001XCX9V6,0.8537,PASS
pt::B0036EH16S,0.8818,PASS
pt::B003B20FG8,0.8775,PASS
pt::B004S50WPG,0.8079,PASS
pt::B005JDTD3I,0.8745,PASS
pt::B007MAIN5A,0.8054,PASS
pt::B008E9T3V6,0.8728,PASS
pt::B000CD8BGU,0.8213,PASS
pt::B000Y0ZGS2,0.8336,PASS
pt::B001044RIQ,0.8422,PASS
pt::B0018ZDGAC,0.8557,PASS
pt::B001OOEWLO,0.8520,PASS
pt::B002OEBTC8,0.8615,PASS
pt::B003AMMZRG,0.8673,PASS
pt::B003AOAXL4,0.8355,PASS
pt::B0007KQWDW,0.8843,PASS
pt::B000XQRAI6,0.8824,PASS
pt::B00284ALEQ,0.8651,PASS
pt::B00395Y9OQ,0.8780,PASS
pt::B003LX8DYI,0.8567,PASS
pt::B0042EU1A4,0.8353,PASS
pt::B0061GS1OO,0.8232,PASS
pt::B007PZBGKQ,0.6821,RETRY
pt::B007Y4NWTQ,0.7898,PASS
pt::B0090CFY1E,0.8337,PASS
pt::B00005NVPW,0.8846,PASS
pt::B00006HXOG,0.8730,PASS
pt::B00007F8UQ,0.8881,PASS
pt::B00028CAXA,0.8674,PASS
pt::B0009PLO0Q,0.8158,PASS
pt::B000EP35US,0.8836,PASS
pt::B000IVDTSG,0.8442,PASS
pt::B000O9GGLY,0.8677,PASS
pt::B00141AYIC,0.8325,PASS
pt::B001E91OCO,0.8572,PASS
pt::B001GEDVLO,0.8664,PASS
pt::B001I45TA8,0.8898,PASS
pt::B001R4CJRU,0.4993,RETRY
pt::B001U3S5S0,0.8131,PASS
pt::B002J9G5XG,0.8660,PASS
pt::B003FSTBDQ,0.8405,PASS
pt::B005HGBDBC,0.7227,PASS
pt::B007EV9GSA,0.8231,PASS
pt::B00006HMD8,0.8570,PASS
pt::B0000VYJQU,0.8546,PASS
pt::B000AXQSVC,0.8882,PASS
pt::B000AYKV4G,0.8835,PASS
pt::B000DZH9H4,0.8375,PASS
pt::B000EDK8V4,0.8008,PASS
pt::B000IM9542,0.8697,PASS
pt::B000U7GDMC,0.8705,PASS
pt::B000Y8Y8FG,0.8763,PASS
pt::B00111NUM2,0.8780,PASS
pt::B00160TYR8,0.8799,PASS
pt::B001BY97JO,0.8561,PASS
pt::B001ECP666,0.7225,PASS
pt::B001RB1TIS,0.8354,PASS
pt::B002KO6PQ2,0.8500,PASS
pt::B002P8M6I4,0.8836,PASS
pt::B0036ORMR6,0.8379,PASS
pt::B0040JBU7E,0.8511,PASS
pt::B004LB5ARW,0.8631,PASS
pt::B00539IGTU,0.8605,PASS
pt::B005GRO2MO,0.8723,PASS
pt::B005POHB4O,0.8371,PASS
pt::B000MX625M,0.8643,PASS
pt::B001G6QDLM,0.8137,PASS
pt::B0029LDDPM,0.8727,PASS
pt::B003AOAXKK,0.8355,PASS
pt::B003B5NO5E,0.8219,PASS
pt::B003EAVULQ,0.8181,PASS
pt::B003L1AFC8,0.5730,RETRY
pt::B004XZ8ZQE,0.7766,PASS
pt::B0052LAVPG,0.5971,RETRY
pt::B0056QHJ8E,0.5808,RETRY
pt::B007019HJW,0.7905,PASS
pt::B0081TQ83K,0.7912,PASS
pt::B0095VPAVE,0.7905,PASS
pt::B0002YE35M,0.8720,PASS
pt::B0006J1EUA,0.8467,PASS
pt::B000LB7G00,0.7229,PASS
pt::B001D08A0S,0.8403,PASS
pt::B001UADEPC,0.8739,PASS
pt::B001UHMVEU,0.8561,PASS
pt::B002YGYB1C,0.8770,PASS
pt::B003B4BDXU,0.8714,PASS
pt::B003VWZE7S,0.8593,PASS
pt::B004EYH5WY,0.8659,PASS
pt::B004LT1TO2,0.6029,RETRY
pt::B004V93M1A,0.8678,PASS
pt::B000CCXCYC,0.8672,PASS
pt::B0015AV3XM,0.8824,PASS
pt::B005DKZTKS,0.8592,PASS
pt::B00000JGN9,0.8384,PASS
pt::B0000SY4TA,0.8269,PASS
pt::B000T5NH8S,0.8468,PASS
pt::B0013MV7EM,0.7595,PASS
pt::B003B3P2CE,0.8588,PASS
pt::B004CW9KEO,0.8385,PASS
pt::B0069J1RLC,0.7568,PASS
pt::B008E3DHF0,0.8379,PASS
pt::B001U3Y8L8,0.8588,PASS
pt::B007G94EW8,0.8809,PASS
pt::B004SH5S1W,0.8751,PASS
pt::B000063VY6,0.7848,PASS
pt::B000M6QAUG,0.8530,PASS
pt::B00200K9NQ,0.8410,PASS
pt::B0024NKHAE,0.8486,PASS
pt::B0031U1ATQ,0.8248,PASS
pt::B00494HZJ2,0.8052,PASS
pt::B0057ZEH2U,0.8693,PASS
pt::B0062TVHBE,0.7476,PASS
pt::B006NY99GS,0.8199,PASS
pt::B006WSUGDU,0.8551,PASS
pt::B008JGR44W,0.8583,PASS
pt::B009MXSOHM,0.8222,PASS
pt::B00073MP94,0.8507,PASS
pt::B0016P2L2I,0.8505,PASS
pt::B001BQHUQO,0.8292,PASS
pt::B002YC3K9A,0.7675,PASS
pt::B0001F347K,0.7835,PASS
pt::B000IV6S9S,0.7591,PASS
pt::B000SMZDIY,0.8356,PASS
pt::B00142DV5Y,0.8220,PASS
pt::B0016SN89A,0.6224,RETRY
pt::B001FO4QHI,0.8397,PASS
pt::B002ONCBVC,0.8833,PASS
pt::B002POMXZY,0.8742,PASS
pt::B003ANVQWU,0.7291,PASS
pt::B0047PB0Z8,0.8597,PASS
pt::B005NKKGXI,0.8320,PASS
pt::B005P2JAGS,0.8474,PASS
pt::B0064PKG3Q,0.6932,RETRY
pt::B0077QHF1C,0.8852,PASS
pt::B008BFJWTQ,0.8740,PASS
pt::B008FKDK2M,0.7488,PASS
pt::B008H3B736,0.8726,PASS
pt::B009GHYMB6,0.8203,PASS
pt::B000067SPL,0.7898,PASS
pt::B000EHLIHS,0.8672,PASS
pt::B000FVTPX2,0.7904,PASS
pt::B000MBUSD6,0.8360,PASS
pt::B000MKWDJE,0.8259,PASS
pt::B000NK78KW,0.8668,PASS
pt::B000UMXABE,0.6579,RETRY
pt::B002HKCVVW,0.7480,PASS
pt::B004VFJRLI,0.8813,PASS
pt::B0001D3JXG,0.7992,PASS
pt::B0002XZQAE,0.8400,PASS
pt::B003BIFJTA,0.8714,PASS
pt::B004H8FNBC,0.8703,PASS
pt::B007XJ7E5K,0.8170,PASS
pt::B00005LENU,0.8413,PASS
pt::B00007E7C8,0.8047,PASS
pt::B0009M1O9A,0.8715,PASS
pt::B000A2TEWS,0.6976,RETRY
pt::B000OZNKXA,0.8821,PASS
pt::B000WZV5FW,0.8610,PASS
pt::B001042Q4S,0.8433,PASS
pt::B0012OGF6Q,0.8453,PASS
pt::B002USMTWC,0.6678,RETRY
pt::B0034XIL60,0.8476,PASS
pt::B0039LBL2I,0.8368,PASS
pt::B004YIFOZK,0.8239,PASS
pt::B005TLTOLG,0.8798,PASS
pt::B006TZB0T0,0.8755,PASS
pt::B007B4THOI,0.8665,PASS
pt::B007REQU9W,0.7550,PASS
pt::B0081X1R8C,0.8636,PASS
pt::B008HO7LLC,0.8243,PASS
pt::B008V0H284,0.8925,PASS
pt::B0097WNYDM,0.8242,PASS
pt::B00005N6KG,0.8536,PASS
pt::B000095S9V,0.8737,PASS
pt::B000N433W0,0.8597,PASS
pt::B006DUOMAK,0.8348,PASS
pt::B000ECB4EK,0.8595,PASS
pt::B000ES8EG0,0.8619,PASS
pt::B000FGNM6I,0.8678,PASS
pt::B000ME1GUW,0.8138,PASS
pt::B000MEDWJA,0.8145,PASS
pt::B0012GG90Q,0.8219,PASS
pt::B0013441J8,0.8325,PASS
pt::B001BET2YY,0.7792,PASS
pt::B001C4WIY4,0.8603,PASS
pt::B001FWYGJS,0.8408,PASS
pt::B001FWYXEG,0.8579,PASS
pt::B001KZH6O2,0.8245,PASS
pt::B002N3DIC4,0.8560,PASS
pt::B0035GT2SC,0.6651,RETRY
pt::B0036VO6G4,0.8143,PASS
pt::B00372QLO2,0.8045,PASS
pt::B003EIY3OO,0.8690,PASS
pt::B003YGGFOW,0.8536,PASS
pt::B004AP90R0,0.8694,PASS
pt::B006J4FZTW,0.8283,PASS
pt::B000EWIYUM,0.8502,PASS
pt::B000V8WO1Y,0.8527,PASS
pt::B000YHDJ52,0.8415,PASS
pt::B00126IYM2,0.7855,PASS
pt::B001MBLPNM,0.8239,PASS
pt::B001RPEJA4,0.8191,PASS
pt::B0024077DC,0.4791,RETRY
pt::B002621G3K,0.8837,PASS
pt::B002AULS7C,0.7918,PASS
pt::B002BH4MWW,0.8552,PASS
pt::B002EOTJE8,0.8742,PASS
pt::B002WH3QLE,0.8821,PASS
pt::B003NTQDUG,0.4624,RETRY
pt::B004KPLS7K,0.8549,PASS
pt::B004T2KNS4,0.8570,PASS
pt::B0058SG8L4,0.6939,RETRY
pt::B005AQPU5Y,0.8321,PASS
pt::B005FYNTIG,0.8432,PASS
pt::B005K1Y2GC,0.7996,PASS
pt::B005MIZYPQ,0.8402,PASS
pt::B005SZ76M2,0.8283,PASS
pt::B0063W923A,0.8637,PASS
pt::B006OGMGVA,0.8214,PASS
pt::B006ROO1XA,0.7774,PASS
pt::B0076D099Q,0.6981,RETRY
pt::B000P9CEVO,0.8759,PASS
pt::B000WGSITC,0.8525,PASS
pt::B002L6HEA0,0.8826,PASS
pt::B00338OCCS,0.8597,PASS
pt::B004S464WM,0.7341,PASS
pt::B007LLYAIO,0.8601,PASS
pt::B000JRPCDO,0.8721,PASS
pt::B001DSNN20,0.8084,PASS
pt::B0044DED20,0.8468,PASS
pt::B005HTL15C,0.3943,RETRY
pt::B006IC3GHS,0.8113,PASS
pt::B000FBF08Q,0.7887,PASS
pt::B00157DOFA,0.8055,PASS
pt::B0016MMYKA,0.8542,PASS
pt::B001KQ3A8M,0.8260,PASS
pt::B002HU27UW,0.8654,PASS
pt::B002NJUJ6G,0.8619,PASS
pt::B0031B7DCS,0.8003,PASS
pt::B003KP8VSK,0.8535,PASS
pt::B003NSBKSW,0.8068,PASS
pt::B003NXUMGI,0.6855,RETRY
pt::B003YFHEAC,0.8250,PASS
pt::B0046HJLJO,0.8276,PASS
pt::B004QD9E54,0.8652,PASS
pt::B005U0M9B8,0.8543,PASS
pt::B0069UOEBG,0.6793,RETRY
pt::B006T3RM08,0.8296,PASS
pt::B007EZGOMC,0.8442,PASS
pt::B007FH1KAU,0.8550,PASS
pt::B007VGGIB6,0.8523,PASS
pt::B008239PX0,0.8279,PASS
pt::B0083OXZS4,0.7136,PASS
pt::B00860U9XO,0.8694,PASS
pt::B008FQ5JNO,0.8600,PASS
pt::B008LR9WDK,0.7870,PASS
pt::B008MH1JRQ,0.8187,PASS
pt::B0090CF57M,0.8338,PASS
pt::B0002WPSCG,0.8643,PASS
pt::B00407238Q,0.7710,PASS
pt::B0042TS7GE,0.8702,PASS
pt::B004SHKELG,0.8627,PASS
pt::B005G6ED2E,0.8355,PASS
pt::B000BDD56W,0.8230,PASS
pt::B00145CQUC,0.7972,PASS
pt::B001FB55GC,0.8778,PASS
pt::B001U3Y8MM,0.8248,PASS
pt::B0030LGY38,0.8649,PASS
pt::B003TSTDL2,0.8511,PASS
pt::B0000E6I1N,0.8707,PASS
pt::B0002J2MV4,0.8654,PASS
pt::B000AU5N2A,0.8548,PASS
pt::B000RT8CM2,0.8354,PASS
pt::B000V7H1HC,0.8685,PASS
pt::B000W4RWEQ,0.8705,PASS
pt::B00125KR1E,0.8703,PASS
pt::B001PTH12K,0.8815,PASS
pt::B0029U2YSA,0.8827,PASS
pt::B002IK8H0A,0.8775,PASS
pt::B002KY2OU8,0.8743,PASS
pt::B0036ZL50U,0.6723,RETRY
pt::B003BI6W0K,0.7596,PASS
pt::B003E7ES4A,0.8658,PASS
pt::B00486THWY,0.8506,PASS
pt::B004BB84QQ,0.8424,PASS
pt::B004MJ9MZE,0.8609,PASS
pt::B004US0URQ,0.7540,PASS
pt::B0051UWCVO,0.8574,PASS
pt::B00752R4U0,0.8636,PASS
pt::B0078GCLUG,0.8487,PASS
pt::B0078P6O8W,0.8813,PASS
pt::B007UNULT0,0.8399,PASS
pt::B00008XKYO,0.8793,PASS
pt::B00069J6CI,0.7345,PASS
pt::B000F6Q4MW,0.7753,PASS
pt::B000FGJVF4,0.7653,PASS
pt::B000TO1SMG,0.6981,RETRY
pt::B0002J283Q,0.8235,PASS
pt::B00074Z9J6,0.8028,PASS
pt::B000NKJ2WY,0.8437,PASS
pt::B0010841A6,0.8454,PASS
pt::B002DGTGQ8,0.8663,PASS
pt::B0051BS28A,0.8678,PASS
pt::B006K557BQ,0.8316,PASS
pt::B000P1RBL0,0.8158,PASS
pt::B000SSLR5Q,0.7971,PASS
pt::B000WO6HJW,0.8295,PASS
pt::B000X1P5RE,0.8412,PASS
pt::B001ISKNKK,0.8278,PASS
pt::B001M5NGNU,0.8332,PASS
pt::B002CGSYMG,0.8696,PASS
pt::B002GYVYYE,0.8835,PASS
pt::B004F488Z6,0.8451,PASS
pt::B004TGR7VG,0.6363,RETRY
pt::B0058PL9RA,0.8705,PASS
pt::B005TOU804,0.7705,PASS
pt::B0063K4NN6,0.8444,PASS
pt::B002SKAP46,0.7916,PASS
pt::B003CQPSEM,0.8675,PASS
pt::B004N625A0,0.8768,PASS
pt::B00004U8JS,0.6632,RETRY
pt::B000MX1TB4,0.8447,PASS
pt::B002I9WCWK,0.8790,PASS
pt::B002SNCOGA,0.6816,RETRY
pt::B003E2VMJO,0.8591,PASS
pt::B003E2XW10,0.8546,PASS
pt::B0069J29P0,0.8634,PASS
pt::B0078LN0K6,0.8634,PASS
pt::B00006JPF0,0.8202,PASS
pt::B0000AI1E0,0.8637,PASS
pt::B0002HMRLQ,0.8142,PASS
pt::B0002P19XK,0.8403,PASS
pt::B000RG9SRI,0.8407,PASS
pt::B000Y9YFDA,0.8701,PASS
pt::B00168NDQS,0.8122,PASS
pt::B001BX3ZXE,0.8643,PASS
pt::B001GNC7OW,0.8625,PASS
pt::B001PKZLLC,0.8429,PASS
pt::B001Q3M8S2,0.8583,PASS
pt::B001UE6LSA,0.8455,PASS
pt::B002MZQ2F8,0.8296,PASS
pt::B002ONWJOG,0.8498,PASS
pt::B002ZJQLZC,0.8534,PASS
pt::B003N7NO4Q,0.8664,PASS
pt::B003U3H8HC,0.8578,PASS
pt::B003X1FSCS,0.8473,PASS
pt::B003Y2YE3A,0.8248,PASS
pt::B0040RWN0O,0.8336,PASS
pt::B0045L0ULY,0.8258,PASS
pt::B0045M3EWA,0.8138,PASS
pt::B0049MGC2U,0.8694,PASS
pt::B004AC52UC,0.8657,PASS
pt::B004EDPYHI,0.7595,PASS
pt::B004FRY7X0,0.8299,PASS
pt::B004WYV824,0.7167,PASS
pt::B0051PLPM6,0.8553,PASS
pt::B0052A0Q66,0.8560,PASS
pt::B0057GO0BC,0.8536,PASS
pt::B005FRI50K,0.5722,RETRY
pt::B000E5DLIE,0.8771,PASS
pt::B000NDR2PA,0.8774,PASS
pt::B000V4VIJW,0.8350,PASS
pt::B000VB3M08,0.8347,PASS
pt::B001DFZ5II,0.8581,PASS
pt::B004IN85QQ,0.8570,PASS
pt::B008O6R5ZK,0.8266,PASS
pt::B00005LLY4,0.8415,PASS
pt::B0007XXHRS,0.8528,PASS
pt::B000IXS6DW,0.7725,PASS
pt::B000V72AQ4,0.8211,PASS
pt::B000WHCA86,0.8408,PASS
pt::B0018DJF4K,0.8283,PASS
pt::B0019WDZUU,0.8444,PASS
pt::B001LF40OU,0.7151,PASS
pt::B004H6W56A,0.8451,PASS
pt::B004QJ0J84,0.7477,PASS
pt::B004UBSHQO,0.8710,PASS
pt::B004YW7W1A,0.7931,PASS
pt::B004ZKP45C,0.8276,PASS
pt::B0055XKBW4,0.8159,PASS
pt::B005C32Q8O,0.8483,PASS
pt::B005IPJX7S,0.8679,PASS
pt::B005KFRO8Q,0.7622,PASS
pt::B007582KGM,0.8793,PASS
pt::B007L5XWN4,0.7500,PASS
pt::B008MUDIAO,0.6016,RETRY
pt::B008U69LC4,0.7916,PASS
pt::B008XVAVAW,0.8631,PASS
pt::9984984362,0.8107,PASS
pt::B00009KYCN,0.7187,PASS
pt::B000M687JI,0.7510,PASS
pt::B002DS9BOI,0.8758,PASS
pt::B002PJFAEA,0.7831,PASS
pt::B002XYC3HY,0.7862,PASS
pt::B0034HWQ4Y,0.7907,PASS
pt::B00356SEMM,0.8734,PASS
pt::B003GSLL2E,0.7888,PASS
pt::B003OBZQYC,0.8616,PASS
pt::B0040IG1A6,0.8048,PASS
pt::B0044D3R7M,0.7384,PASS
pt::B0045JVHGS,0.8293,PASS
pt::B004CYE6V4,0.8769,PASS
pt::B004G7KK30,0.7424,PASS
pt::B005HVPYNU,0.8351,PASS
pt::B005INZKKE,0.6850,RETRY
pt::B005P12QME,0.8275,PASS
pt::B007SVHFXO,0.8326,PASS
pt::B008E4EVS6,0.8440,PASS
pt::B008S15XA0,0.8214,PASS
pt::B00001W0D4,0.8520,PASS
pt::B00001ZWRV,0.8095,PASS
pt::B00005B9W6,0.8633,PASS
pt::B00005QT5J,0.7061,PASS
pt::B000060OEO,0.8638,PASS
pt::B000069106,0.8644,PASS
pt::B00006JILW,0.8799,PASS
pt::B000084FD5,0.8645,PASS
pt::B00008V6JO,0.8720,PASS
pt::B00008Z1PT,0.8677,PASS
pt::B0001IXUEE,0.7745,PASS
pt::B0001NBHMQ,0.8657,PASS
pt::B00022OAH0,0.8564,PASS
pt::B00029TN9S,0.8415,PASS
pt::B0002I5RHG,0.7754,PASS
pt::B0002RRVQW,0.8798,PASS
pt::B00061IYI8,0.8718,PASS
pt::B0007RB1X6,0.7697,PASS
pt::B00081PR72,0.8332,PASS
pt::B0009FUFPG,0.8743,PASS
pt::B000BC8VV2,0.8614,PASS
pt::B000EPJLGK,0.8611,PASS
pt::B000FONSEQ,0.8490,PASS
pt::B000G31SRU,0.8463,PASS
pt::B000G36GO0,0.8300,PASS
pt::B0002J448S,0.8402,PASS
pt::B000A3N6O4,0.8758,PASS
pt::B000FMPR0Q,0.7864,PASS
pt::B000RXYV5U,0.8739,PASS
pt::B00111EMMO,0.7558,PASS
pt::B001UOXPIY,0.8297,PASS
pt::B003CP0K9Q,0.8681,PASS
pt::B003P2V52W,0.8513,PASS
pt::B003SG9IOC,0.7664,PASS
pt::B003Z5CX3E,0.8631,PASS
pt::B004E10JZW,0.8715,PASS
pt::B004YIZWG6,0.8669,PASS
pt::B004ZMH65Q,0.8561,PASS
pt::B0055E0JMA,0.8445,PASS
pt::B005HPSFWI,0.8100,PASS
pt::B00005LP56,0.8389,PASS
pt::B000088USX,0.8114,PASS
pt::B00008ELLN,0.5501,RETRY
pt::B000BFO384,0.8836,PASS
pt::B000MVTXJQ,0.8676,PASS
pt::B000P6R6CY,0.8391,PASS
pt::B0012ZL56A,0.8495,PASS
pt::B00412U738,0.8918,PASS
pt::B005B9G79I,0.8815,PASS
pt::B000G80TZW,0.8313,PASS
pt::B000O0M5EA,0.8534,PASS
pt::B000S9P710,0.8012,PASS
